----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |     Rel. |    Aki     | Acc. |       Ei           Ek       |            Lower level            |            Upper level             |Type|                TP  |       Line  |
      Wavelength      |      Wavelength      |     Int. |   (s^-1)   |      |      (eV)         (eV)      |-----------------------------------|------------------------------------|    |               Ref. |       Ref.  |
       Vac (nm)       |       Vac (nm)       |          |            |      |                             | Conf.             | Term    | J   | Conf.              | Term    | J   |    |                    |             |
          916.26520   |          916.2653+   |      500 | 2.4e+07    | C+   |   8.4365241  -    9.7893002 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6p  | 2[3/2]  | 1   |    |       T3269n,T6714 |      L7292  |
          916.752     |          916.7512+   |      100 |            |      |   9.6856205  -   11.0376796 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[7/2]* | 3   |    |                    |      L4739  |
          919.718     |          919.7138+   |        2 |            |      |  10.4010308  -   11.7487346 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6f  | 2[5/2]  | 2   |    |                    |      L4739  |
          920.320     |          920.3185+   |       30 |            |      |   9.9170767  -   11.2638950 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L4739  |
          921.138     |          921.1379+   |       25 |            |      |   9.9170767  -   11.2626969 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          921.651     |          921.6482+   |        1 |            |      |  10.4010308  -   11.7459060 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6f  | 2[3/2]  | 2   |    |                    |      L4739  |
          922.239     |          922.2394+   |        5 |            |      |   9.7207407  -   11.0647538 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).6d  | 2[5/2]* | 2   |    |                    |      L4739  |
          924.518     |          924.5188+   |        3 | 4.20e+05   | B+   |   9.9334853  -   11.2741847 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).8s  | 2[3/2]* | 1   |    |              T5818 |      L4739  |
          930.195     |          930.1934+   |       30 |            |      |   9.9431148  -   11.2756354 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).4f  | 2[7/2]  | 4   |    |                    |      L4739  |
          930.664     |          930.6622+   |       40 | 4.2e+06    | D+   |   9.5697254  -   10.9015749 | 5p5.(2P*<1/2>).6s | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          933.408     |          933.4105+   |        3 |            |      |   9.9431148  -   11.2710427 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L4739  |
          937.402     |          937.4001+   |       10 |            |      |   9.9431148  -   11.2653910 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).4f  | 2[9/2]  | 4   |    |                    |      L4739  |
          937.476     |          937.4749+   |      100 |            |      |   9.9431148  -   11.2652855 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).4f  | 2[9/2]  | 5   |    |                    |      L4739  |
          941.201     |          941.1992+   |       60 |            |      |   9.7207407  -   11.0376796 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).6d  | 2[7/2]* | 3   |    |                    |      L4739  |
          944.146     |          944.1468+   |       20 |            |      |   9.6856205  -   10.9984481 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          944.268     |          944.2683+   |       20 |            |      |   9.9587513  -   11.2714099 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L4739  |
          944.534     |          944.5325+   |       80 |            |      |   9.9587513  -   11.2710427 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L4739  |
          949.707     |          949.7053+   |       40 |            |      |   9.9587513  -   11.2638950 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L4739  |
          950.578     |          950.5779+   |       10 |            |      |   9.9587513  -   11.2626969 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L4739  |
          951.3377    |          951.3378+   |      200 |            |      |   9.7207407  -   11.0236449 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).6d  | 2[7/2]* | 4   |    |                    |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          958.514     |          958.5120+   |       20 |            |      |   9.6856205  -   10.9787729 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |                    |      L4739  |
          960.580     |          960.5773+   |        3 |            |      |  10.1574692  -   11.4478412 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L4739  |
          961.695     |          961.688+    |        1 |            |      |  10.4010308  -   11.689912  | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).9p  | 2[1/2]  | 0   |    |                    |      L4739  |
          966.894     |          966.9056+   |        1 |            |      |  10.1574692  -   11.4393959 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 3   |    |                    |      L4739  |
          968.532     |          968.5292+   |      150 |            |      |   9.8210940  -   11.1008716 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[5/2]* | 3   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          970.099     |          970.0985+   |       20 |            |      |   9.7207407  -   10.9984481 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 2   |    |                    |      L4739  |
          971.003     |          970.9990+   |        2 |            |      |  10.1574692  -   11.4339916 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 2   |    |                    |      L4739  |
          971.816     |          971.8127+   |      100 |            |      |   9.7893002  -   11.0647538 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).6d  | 2[5/2]* | 2   |    |                    |      L4739  |
          979.9697    |          979.9699+   |     2000 | 3.11e+07   | B+   |   8.3153161  -    9.5801530 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).6p  | 2[1/2]  | 1   |    |              T3269 |      L7292  |
          992.3198    |          992.3190+   |     3000 | 1.30e+07   | B+   |   8.4365241  -    9.6856205 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6p  | 2[5/2]  | 2   |    |        T3269,T6714 |      L7292  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
          996.658     |          996.6569+   |       10 |            |      |   9.8210940  -   11.0647538 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[5/2]* | 2   |    |                    |      L4739  |
         1002.372     |         1002.3710+   |      50* |            |      |  10.0390549  -   11.2756251 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[7/2]  | 3   |    |                    |      L4739  |
         1002.372     |         1002.3626+   |      50* |            |      |  10.0390549  -   11.2756354 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[7/2]  | 4   |    |                    |      L4739  |
         1005.684     |         1005.6878+   |        1 |            |      |  10.2200428  -   11.4525348 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |                    |      L4739  |
         1005.796     |         1005.7996+   |        5 |            |      |  10.0390549  -   11.2714099 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1006.096     |         1006.0994+   |       10 |            |      |  10.0390549  -   11.2710427 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L4739  |
         1008.479     |         1008.4803+   |       20 |            |      |   9.9334853  -   11.1625646 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 1   |    |                    |      L4739  |
         1010.734     |         1010.7361+   |       80 |            |      |  10.0390549  -   11.2653910 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[9/2]  | 4   |    |                    |      L4739  |
         1011.980     |         1011.9706+   |        1 |            |      |  10.0390549  -   11.2638950 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L4739  |
         1012.547     |         1012.5451+   |       20 |            |      |   9.9170767  -   11.1412219 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 0   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1018.836     |         1018.8368+   |       10 |            |      |   9.8210940  -   11.0376796 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[7/2]* | 3   |    |                    |      L4739  |
         1025.107     |         1025.1040+   |       20 |            |      |   9.7893002  -   10.9984481 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 2   |    |                    |      L4739  |
         1032.39      |         1032.48+     |       20 |            |      |  11.3751242  -   12.57563   | 5p5.(2P*<1/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).4f  | 2[5/2]  | 2   |    |                    |      L4103  |
         1042.052     |         1042.0604+   |        1 |            |      |   9.7893002  -   10.9787729 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |                    |      L4739  |
         1048.483     |         1048.4816+   |        8 |            |      |   9.7893002  -   10.9714882 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<3/2>).6d  | 2[1/2]* | 0   |    |                    |      L4739  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1050.791     |         1050.7952+   |        6 |            |      |  10.4010308  -   11.5806159 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[5/2]  | 2   |    |                    |      L4739  |
         1051.515     |         1051.5198+   |       10 |            |      |   9.8903766  -   11.0691488 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |                    |      L4739  |
         1052.7857    |         1052.7864+   |      900 |            |      |   9.8210940  -   10.9984481 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[3/2]* | 2   |    |                    |      L9760  |
         1054.976     |         1054.9780+   |       20 |            |      |  10.4010308  -   11.5759390 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).5f  | 2[3/2]  | 2   |    |                    |      L7293  |
         1070.678     |         1070.6789+   |      150 |            |      |   9.8210940  -   10.9787729 | 5p5.(2P*<3/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |                    |      L7293  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1075.886     |         1075.8897+   |      100 |            |      |   9.9170767  -   11.0691488 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |                    |      L7293  |
         1083.834     |         1083.8328+   |     1000 | 1.8e+06    | C+   |   8.4365241  -    9.5801530 | 5p5.(2P*<3/2>).6s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).6p  | 2[1/2]  | 1   |    |       T3269n,T6714 |      L7293  |
         1089.5324    |         1089.5322+   |      870 |            |      |   9.9170767  -   11.0547232 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |                    |      L9760  |
         1108.5237    |         1108.5238+   |     1900 |            |      |  10.1574692  -   11.2756251 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[7/2]  | 3   |    |                    |      L9760  |
         1112.7189    |         1112.7186+   |      375 |            |      |  10.1574692  -   11.2714099 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L9760  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1113.081     |         1113.0855+   |        8 |            |      |  10.1574692  -   11.2710427 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L7293  |
         1114.1145    |         1114.1131+   |      120 | 7.e+05     | D+   |   9.8903766  -   11.0029230 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L9760  |
         1116.267     |         1116.2692+   |       10 |            |      |   9.9587513  -   11.0691488 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[1/2]  | 1   |    |                    |      L7293  |
         1117.550     |         1117.543+    |        1 |            |      |  10.5620622  -   11.671194  | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).9p  | 2[5/2]  | 3   |    |                    |      L7293  |
         1121.489     |         1121.4906+   |        5 |            |      |  10.1574692  -   11.2626969 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L7293  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1128.910     |         1128.9150+   |       10 | 1.15e+06   | B    |   9.9170767  -   11.0150359 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 0   |    |       T8608n,T6672 |      L7293  |
         1130.956     |         1130.9620+   |        5 |            |      |   9.9587513  -   11.0547232 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |                    |      L7293  |
         1141.504     |         1141.5084+   |       15 | 6.1e+05    | D+   |   9.9170767  -   11.0029230 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L7293  |
         1149.122     |         1149.1263+   |       15 | 5.12e+05   | B    |   9.9170767  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L7293  |
         1153.740     |         1153.7304+   |        1 |            |      |  10.4010308  -   11.4753742 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 0   |    |                    |      L7293  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1161.408     |         1161.4111+   |       25 |            |      |   9.8903766  -   10.9576151 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |                    |      L7293  |
         1174.2236    |         1174.2244+   |     1750 |            |      |  10.2200428  -   11.2756354 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[7/2]  | 4   |    |                    |      L9760  |
         1179.356     |         1179.3557+   |       10 |            |      |  10.2200428  -   11.2710427 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 3   |    |                    |      L7293  |
         1185.731     |         1185.7319+   |        6 |            |      |  10.2200428  -   11.2653910 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[9/2]  | 4   |    |                    |      L7293  |
         1185.786     |         1185.8007+   |        2 |            |      |   9.9334853  -   10.9787729 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 0   | 5p5.(2P*<3/2>).6d  | 2[1/2]* | 1   |    |                    |      L7293  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1187.436     |         1187.4312+   |        1 |            |      |  10.2200428  -   11.2638950 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L7293  |
         1191.210     |         1191.2129+   |        2 |            |      |   9.9170767  -   10.9576151 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |                    |      L7293  |
         1195.110     |         1195.1212+   |        1 | 6.e+05     | D    |   9.9170767  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L7293  |
         1195.300     |         1195.3082+   |        3 | 3.0e+05    | D    |   9.9587513  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |      L7293  |
         1208.480     |         1208.4814+   |        3 | 1.17e+06   | B    |   9.9431148  -   10.9687845 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 4   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |      L7293  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1220.354     |         1220.3814+   |        5 |            |      |  10.0390549  -   11.0547232 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |                    |      L4085  |
         1223.524     |         1223.5248+   |        5 | 1.39e+06   | C+   |   9.5801530  -   10.5932120 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |              T5818 |      L7293  |
         1225.781     |         1225.7763+   |        1 | 7.3e+05    | D+   |   9.8903766  -   10.9015749 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 0   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |      L7293  |
         1227.288     |         1227.1902+   |        2 | 2.54e+05   | B    |   9.9587513  -   10.9687845 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |      L4085  |
         1240.91      |         1240.9128+   |      20: |            |      |   9.9587513  -   10.9576151 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 1   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1245.121     |         1245.1545+   |        2 | 3.28e+05   | B    |   9.9587513  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L7384  |
         1259.000     |         1259.0200+   |       26 | 2.2e+06    | D+   |   9.9170767  -   10.9015749 | 5p5.(2P*<3/2>).5d | 2[1/2]* | 1   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |      L7384  |
         1262.340     |         1262.3396+   |        5 | 5.97e+06   | B+   |   9.5801530  -   10.5620622 | 5p5.(2P*<3/2>).6p | 2[1/2]  | 1   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |              T5818 |      L7293  |
                      |         1295.6435+   |          | 2.3e+04    | C    |  10.0390549  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |             |
                      |         1314.6712+   |          | 1.5e+04    | D+   |   9.9587513  -   10.9015749 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[1/2]  | 1   |    |              T8608 |             |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1333.19      |         1333.187+    |      75: | 1.71e+05   | B    |  10.0390549  -   10.9687845 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 3   |    |              T8608 |      L2228  |
         1347.08      |         1347.076+    |       5: |            |      |  10.9576151  -   11.8777586 | 5p5.(2P*<1/2>).6p | 2[3/2]  | 1   | 5p5.(2P*<1/2>).7s  | 2[1/2]* | 1   |    |                    |      L2228  |
         1354.316     |         1354.415+    |        5 | 1.15e+06   | B    |  10.0390549  -   10.9542123 | 5p5.(2P*<3/2>).5d | 2[7/2]* | 3   | 5p5.(2P*<3/2>).7p  | 2[5/2]  | 2   |    |       T8608n,T6672 |      L7384  |
         1365.648     |         1365.706+    |      150 | 6.80e+06   | B+   |   9.6856205  -   10.5932120 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 1   |    |              T5818 |      L7384  |
         1381.44      |         1381.440+    |      10: |            |      |  10.1574692  -   11.0547232 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1391.96      |         1391.961+    |      15: |            |      |  10.5620622  -   11.4525348 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |                    |      L2228  |
         1405.07      |         1405.074+    |       5: |            |      |  10.5932120  -   11.4753742 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 0   |    |                    |      L2228  |
         1412.81      |         1412.807+    |      50: |            |      |  10.5620622  -   11.4393959 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 3   |    |                    |      L2228  |
         1414.209     |         1414.245+    |       80 | 1.8e+06    | C+   |   9.6856205  -   10.5620622 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |              T5818 |      L7384  |
         1421.56      |         1421.564+    |       ?: |            |      |  10.5620622  -   11.4339916 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 2   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1424.139     |         1424.096+    |       40 |            |      |  10.4010308  -   11.2714099 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[5/2]  | 2   |    |                    |      L7384  |
         1435.46      |         1435.460+    |       4: |            |      |  10.5620622  -   11.4255504 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 2   | 5p5.(2P*<3/2>).8p  | 2[1/2]  | 1   |    |                    |    L4117c2  |
         1436.490     |         1436.499+    |       20 |            |      |  10.4010308  -   11.2638950 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 2   |    |                    |      L7384  |
         1438.478     |         1438.496+    |        3 |            |      |  10.4010308  -   11.2626969 | 5p5.(2P*<3/2>).5d | 2[3/2]* | 1   | 5p5.(2P*<3/2>).4f  | 2[3/2]  | 1   |    |                    |      L4085  |
         1442.42      |         1442.367+    |          |            |      |  11.1008716  -   11.960225  | 5p5.(2P*<3/2>).6d | 2[5/2]* | 3   | 5p5.(2P*<3/2>).9f  | 2[9/2]  | 4   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1442.42      |         1442.419+    |          |            |      |  10.5932120  -   11.4525348 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 2   |    |                    |      L2228  |
         1442.42      |         1442.331+    |          |            |      |  10.9542123  -   11.8135874 | 5p5.(2P*<3/2>).7p | 2[5/2]  | 2   | 5p5.(2P*<3/2>).9d  | 2[7/2]* | 3   |    |                    |      L2228  |
         1450.34      |         1450.340+    |      10: |            |      |  10.5932120  -   11.4478412 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[3/2]  | 1   |    |                    |      L2228  |
         1465.984     |         1466.080+    |        5 | 4.1e+05    | D+   |  10.1574692  -   11.0029230 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 1   |    |              T8608 |      L7384  |
         1473.238     |         1473.281+    |      200 | 8.67e+06   | B+   |   9.7207407  -   10.5620622 | 5p5.(2P*<3/2>).6p | 2[5/2]  | 3   | 5p5.(2P*<3/2>).7s  | 2[3/2]* | 2   |    |              T5818 |      L7384  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
         1474.23      |         1474.231+    |      25: |            |      |  10.5932120  -   11.4339916 | 5p5.(2P*<3/2>).7s | 2[3/2]* | 1   | 5p5.(2P*<3/2>).8p  | 2[5/2]  | 2   |    |                    |      L2228  |
                      |         1478.670+    |          | 6.9e+04    | C+   |  10.1574692  -   10.9957246 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 2   | 5p5.(2P*<3/2>).7p  | 2[3/2]  | 2   |    |       T8608n,T6672 |             |
         1481.15      |         1481.154+    |      10: |            |      |  11.0547232  -   11.8915728 | 5p5.(2P*<1/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<3/2>).10d | 2[7/2]* | 3   |    |                    |      L2228  |
         1485.00      |         1485.003+    |      20: |            |      |  10.2200428  -   11.0547232 | 5p5.(2P*<3/2>).5d | 2[5/2]* | 3   | 5p5.(2P*<1/2>).6p  | 2[3/2]  | 2   |    |                    |      L2228  |
         1506.01      |         1506.015+    |      10: |            |      |  11.0547232  -   11.8777586 | 5p5.(2P*<1/2>).6p | 2[3/2]  | 2   | 5p5.(2P*<1/2>).7s  | 2[1/2]* | 1   |    |                    |      L2228  |
                      |                      |          |            |      |                             |                   |         |     |                    |         |     |    |                    |             |
