----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |     Rel. | Aki  | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |    Line  |
     Wavelength     |     Wavelength     |     Int. |(s^-1)|      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |    Ref.  |
      Vac (nm)      |      Vac (nm)      |          |      |      |                           | Conf.            | Term | J   | Conf.            | Term | J   |    |        |          |
         141.2466   |         141.2468+  |       15 |      |      |  14.757347  -   23.535185 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
         141.2846   |         141.2848+  |      0.5 |      |      |  13.972269  -   22.747747 | 5s2.5p3.(4S*).5d | 5D*  | 0   | 5s2.5p3.(2D*).4f | 1P   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         141.3006   |         141.2996+  |      0.5 |      |      |  13.837307  -   22.611867 | 5s2.5p3.(4S*).5d | 5D*  | 3   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
         141.4921   |         141.4919+  |       10 |      |      |  14.757347  -   23.519983 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 1   |    |        |  L10579  |
         141.8027   |         141.8025+  |        8 |      |      |  13.868424  -   22.611867 | 5s2.5p3.(4S*).5d | 5D*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
         142.5200   |         142.5193+  |        6 |      |      |  12.840820  -   21.540286 | 5s.5p5           | 3P*  | 1   | 5s2.5p3.(4S*).4f | 3F   | 2   |    |        |  L10579  |
         142.5999   |         142.5993+  |      10* |      |      |  17.448412  -   26.142997 | 5s2.5p3.(2P*).5d | 3P*  | 1   | 5p6              | 1S   | 0   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         142.5999   |         142.6007+  |      10* |      |      |  16.518912  -   25.213415 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         142.7844   |         142.7828+  |        7 |      |      |  15.636859  -   24.320270 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         142.8810   |         142.8810+  |        8 |      |      |  13.837307  -   22.514749 | 5s2.5p3.(4S*).5d | 5D*  | 3   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
         143.2185   |         143.2182+  |        9 |      |      |  12.182994  -   20.840008 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         143.3956   |         143.3952+  |        3 |      |      |  13.868424  -   22.514749 | 5s2.5p3.(4S*).5d | 5D*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         143.4820   |         143.4811+  |        2 |      |      |  13.431674  -   22.072824 | 5s.5p5           | 3P*  | 0   | 5s2.5p3.(2P*).6p | 3P   | 1   |    |        |  L10579  |
         143.5045   |         143.5045+  |        7 |      |      |  13.942011  -   22.581755 | 5s2.5p3.(4S*).5d | 5D*  | 1   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         143.5150   |         143.5162+  |      0bl |      |      |  15.842966  -   24.482003 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 5   |    |        |   L7270  |
         143.6707   |         143.6696+  |        6 |      |      |  15.913266  -   24.543080 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
         143.8259   |         143.8261+  |        1 |      |      |  15.842966  -   24.463393 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         144.0089   |         144.0088+  |        7 |      |      |  13.972269  -   22.581755 | 5s2.5p3.(4S*).5d | 5D*  | 0   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         144.0650   |         144.0649+  |        2 |      |      |  13.919927  -   22.526062 | 5s2.5p3.(4S*).5d | 5D*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 4   |    |        |  L10579  |
         144.1199   |         144.1202+  |        2 |      |      |  14.757347  -   23.360180 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
         144.6268   |         144.6261+  |        8 |      |      |  13.942011  -   22.514749 | 5s2.5p3.(4S*).5d | 5D*  | 1   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
         144.7487   |         144.7492+  |        5 |      |      |  13.919927  -   22.485377 | 5s2.5p3.(4S*).5d | 5D*  | 4   | 5s2.5p3.(2D*).4f | 3H   | 5   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         144.7580   |         144.7580+  |        8 |      |      |  14.535917  -   23.100845 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 3P   | 2   |    |        |  L10579  |
         145.0093   |         145.0086+  |        7 |      |      |  15.913266  -   24.463393 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
         145.1141   |         145.1146+  |        3 |      |      |  12.182994  -   20.726877 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 1   |    |        |  L10579  |
         145.3408   |         145.3407+  |        7 |      |      |  12.182994  -   20.713584 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3P   | 2   |    |        |  L10579  |
         145.5769   |         145.5763+  |        1 |      |      |  16.696632  -   25.213415 | 5s2.5p3.(2D*).6s | 3D*  | 2   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         145.7351   |         145.7352+  |        8 |      |      |  12.182994  -   20.690494 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 2   |    |        |  L10579  |
         145.7845   |         145.7843+  |        6 |      |      |  15.030552  -   23.535185 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
         145.8806   |         145.8803+  |        4 |      |      |  15.030552  -   23.529590 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 1F   | 3   |    |        |  L10579  |
         146.1206   |         146.1206+  |        5 |      |      |  12.182994  -   20.668056 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 3   |    |        |  L10579  |
         146.2549   |         146.2543+  |        2 |      |      |  15.842966  -   24.320270 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         146.5730   |         146.5727+  |        3 |      |      |  15.061097  -   23.519983 | 5s2.5p3.(4S*).6s | 5S*  | 2   | 5s2.5p3.(2D*).4f | 3P   | 1   |    |        |   L7270  |
         146.8178   |         146.8179+  |        6 |      |      |  12.182994  -   20.627754 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(4S*).4f | 5F   | 3   |    |        |  L10579  |
         146.8378   |         146.8390+  |        1 |      |      |  17.191426  -   25.634973 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 4   |    |        |  L10579  |
         147.1312   |         147.1315+  |        9 |      |      |  14.757347  -   23.184107 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 2   |    |        |  L10579  |
         147.2727   |         147.2725+  |        7 |      |      |  15.116494  -   23.535185 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         147.4781   |         147.4773+  |        2 |      |      |  15.913266  -   24.320270 | 5s2.5p3.(2D*).5d | 3G*  | 3   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         148.2243   |         148.2244+  |       9w |      |      |   4.476194  -   12.840820 | 5s2.5p4          | 1S   | 0   | 5s.5p5           | 3P*  | 1   |    |        |  L10579  |
         148.4688   |         148.4685+  |        6 |      |      |  14.535917  -   22.886795 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 3D   | 3   |    |        |  L10579  |
         148.6291   |         148.6287+  |        7 |      |      |  13.837307  -   22.179182 | 5s2.5p3.(4S*).5d | 5D*  | 3   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
         148.8474   |         148.8472+  |        4 |      |      |  15.030552  -   23.360180 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         149.5446   |         149.5444+  |        8 |      |      |  15.116494  -   23.407289 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 1   |    |        |  L10579  |
         149.7708   |         149.7701+  |        4 |      |      |  14.535917  -   22.814221 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         150.1157   |         150.1155+  |        1 |      |      |  13.919927  -   22.179182 | 5s2.5p3.(4S*).5d | 5D*  | 4   | 5s2.5p3.(2D*).4f | 3G   | 4   |    |        |  L10579  |
         150.3997   |         150.3990+  |        0 |      |      |  15.116494  -   23.360180 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
         150.4900   |         150.4898+  |        3 |      |      |  13.868424  -   22.107136 | 5s2.5p3.(4S*).5d | 5D*  | 2   | 5s2.5p3.(2D*).4f | 3G   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         150.8178   |         150.8172+  |        5 |      |      |  15.636859  -   23.857685 | 5s2.5p3.(2D*).5d | 3F*  | 3   | 5s2.5p3.(2D*).4f | 1G   | 4   |    |        |  L10579  |
         150.9458   |         150.9453+  |        7 |      |      |  12.182994  -   20.396845 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 1P   | 1   |    |        |  L10579  |
         150.9530   |         150.9521+  |        3 |      |      |  17.191426  -   25.404908 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2P*).4f | 1G   | 4   |    |        |  L10579  |
         150.9841   |         150.9824+  |        5 |      |      |  14.535917  -   22.747747 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 1P   | 1   |    |        |  L10579  |
         151.1119   |         151.1118+  |        6 |      |      |  12.182994  -   20.387793 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 1F   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         151.5558   |         151.5554+  |        0 |      |      |  16.139486  -   24.320270 | 5s2.5p3.(2D*).5d | 3F*  | 4   | 5s2.5p3.(2P*).4f | 3F   | 3   |    |        |  L10579  |
         152.0619   |         152.0615+  |        5 |      |      |  15.030552  -   23.184107 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 3D   | 2   |    |        |  L10579  |
         152.1501   |         152.1499+  |        5 |      |      |  17.191426  -   25.340246 | 5s2.5p3.(2D*).6s | 3D*  | 3   | 5s2.5p3.(2P*).4f | 3D   | 3   |    |        |  L10579  |
         152.4280   |         152.4283+  |        4 |      |      |  13.942011  -   22.075948 | 5s2.5p3.(4S*).5d | 5D*  | 1   | 5s2.5p3.(2P*).6p | 3P   | 0   |    |        |  L10579  |
         152.6586   |         152.6577+  |        7 |      |      |  13.942011  -   22.063723 | 5s2.5p3.(4S*).5d | 5D*  | 1   | 5s2.5p3.(2P*).6p | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         153.0558   |         153.0564+  |        0 |      |      |  13.972269  -   22.072824 | 5s2.5p3.(4S*).5d | 5D*  | 0   | 5s2.5p3.(2P*).6p | 3P   | 1   |    |        |  L10579  |
         153.2765   |         153.2766+  |        2 |      |      |  16.454164  -   24.543080 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(2P*).4f | 3G   | 3   |    |        |  L10579  |
         153.3416   |         153.3403+  |        6 |      |      |  17.127858  -   25.213415 | 5s2.5p3.(2D*).6s | 3D*  | 1   | 5s2.5p3.(2P*).4f | 3D   | 2   |    |        |  L10579  |
         153.5224   |         153.5195+  |       3* |      |      |  15.061097  -   23.137219 | 5s2.5p3.(4S*).6s | 5S*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 3   |    |        |  L10579  |
         153.5224   |         153.5227+  |       3* |      |      |  14.535917  -   22.611867 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 3   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         153.5328   |         153.5326+  |        7 |      |      |  15.459755  -   23.535185 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
         153.6320   |         153.6304+  |       3w |      |      |  15.030552  -   23.100845 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2P*).6p | 3P   | 2   |    |        |   L7270  |
         153.6386   |         153.6391+  |        9 |      |      |  15.459755  -   23.529590 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(2D*).4f | 1F   | 3   |    |        |  L10579  |
         153.6812   |         153.6814+  |        2 |      |      |  15.116494  -   23.184107 | 5s2.5p3.(4S*).5d | 3D*  | 1   | 5s2.5p3.(2D*).4f | 3D   | 2   |    |        |  L10579  |
         153.8220   |         153.8222+  |        7 |      |      |  15.459755  -   23.519983 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(2D*).4f | 3P   | 1   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         153.8863   |         153.8862+  |        8 |      |      |  14.757347  -   22.814221 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2P*).6p | 1D   | 2   |    |        |  L10579  |
         154.0970   |         154.0973+  |        2 |      |      |  14.535917  -   22.581755 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2P*).6p | 3S   | 1   |    |        |  L10579  |
         154.6952   |         154.6956+  |        9 |      |      |  15.842966  -   23.857685 | 5s2.5p3.(2D*).5d | 3G*  | 4   | 5s2.5p3.(2D*).4f | 1G   | 4   |    |        |  L10579  |
         154.7346   |         154.7356+  |        7 |      |      |  16.518912  -   24.531561 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(4S*).5f | 5F   | 2   |    |        |  L10579  |
         154.8008   |         154.8017+  |        9 |      |      |  16.454164  -   24.463393 | 5s2.5p3.(2D*).5d | 1G*  | 4   | 5s2.5p3.(4S*).5f | 5F   | 4   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         154.9961   |         154.9960+  |        9 |      |      |  12.840820  -   20.840008 | 5s.5p5           | 3P*  | 1   | 5s2.5p3.(2D*).6p | 3P   | 1   |    |        |  L10579  |
         155.1651   |         155.1665+  |       10 |      |      |  14.757347  -   22.747747 | 5s2.5p3.(2D*).5d | 1P*  | 1   | 5s2.5p3.(2D*).4f | 1P   | 1   |    |        |  L10579  |
         155.3907   |         155.3914+  |       10 |      |      |  14.535917  -   22.514749 | 5s2.5p3.(4S*).5d | 3D*  | 2   | 5s2.5p3.(2D*).4f | 3F   | 2   |    |        |  L10579  |
         155.4426   |         155.4428+  |        8 |      |      |  12.182994  -   20.159187 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3F   | 3   |    |        |  L10579  |
         155.7460   |         155.7462+  |        5 |      |      |  15.574530  -   23.535185 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(2D*).4f | 1D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         155.8178   |         155.8187+  |        7 |      |      |  15.030552  -   22.987506 | 5s2.5p3.(4S*).5d | 3D*  | 3   | 5s2.5p3.(2D*).4f | 3F   | 4   |    |        |  L10579  |
         156.0011   |         156.0033+  |       11 |      |      |  15.459755  -   23.407289 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(2D*).4f | 3D   | 1   |    |        |  L10579  |
         156.0437   |         156.0442+  |       10 |      |      |  15.574530  -   23.519983 | 5s2.5p3.(4S*).6s | 3S*  | 1   | 5s2.5p3.(2D*).4f | 3P   | 1   |    |        |  L10579  |
         156.2006   |         156.2006+  |        9 |      |      |  16.518912  -   24.456410 | 5s2.5p3.(2D*).5d | 3D*  | 1   | 5s2.5p3.(2P*).4f | 3F   | 2   |    |        |  L10579  |
         156.2547   |         156.2561+  |       12 |      |      |  12.182994  -   20.117672 | 5s.5p5           | 3P*  | 2   | 5s2.5p3.(2D*).6p | 3D   | 2   |    |        |  L10579  |
                    |                    |          |      |      |                           |                  |      |     |                  |      |     |    |        |          |
         156.9338   |         156.9336+  |       10 |      |      |  15.459755  -   23.360180 | 5s2.5p3.(2D*).5d | 3F*  | 2   | 5s2.5p3.(2D*).4f | 3P   | 2   |    |        |  L10579  |
