------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       Observed       |         Ritz         |      Rel. |     Aki     | Acc. |         Ei           Ek         |            Lower level            |            Upper level            |Type|    TP  |    Line  |
      Wavelength      |      Wavelength      |      Int. |   (s^-1)    |      |        (eV)         (eV)        |-----------------------------------|-----------------------------------|    |   Ref. |    Ref.  |
       Vac (nm)       |       Vac (nm)       |           |             |      |                                 | Conf.              | Term  | J    | Conf.              | Term  | J    |    |        |          |
         1061.94663   |         1061.94666   |        89 |             |      |  23.17153570   -   24.33873405  | 3s2.3p4.(3P).4d    | 4P    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1063.7378    |         1063.73779   |        11 |             |      |  24.73797775   -   25.90321077  | 3s2.3p4.(1D).4d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1063.81207   |         1063.81206   |       135 |             |      |  23.484470418  -   24.649622089 | 3s2.3p4.(3P).5p    | 4D*   | 7/2  | 3s2.3p4.(3P).6s    | 4P    | 5/2  |    |        |  L11520  |
         1063.9885    |         1063.98913   |         9 |             |      |  24.73797775   -   25.90293551  | 3s2.3p4.(1D).4d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1066.10079   |         1066.10069   |       20? |             |      |  23.64788005   -   24.810530468 | 3s2.3p4.(3P).5p    | 4D*   | 1/2  | 3s2.3p4.(3P).6s    | 4P    | 1/2  |    |        |  L11520  |
         1066.454     |         1066.45672   |       0.5 |             |      |  18.06063988   -   19.222902151 | 3s2.3p4.(3P).3d    | 2P    | 3/2  | 3s2.3p4.(3P).4p    | 4P*   | 5/2  |    |        |  L14821  |
         1068.30372   |         1068.30352   |        20 |             |      |  18.33428084   -   19.49453389  | 3s2.3p4.(3P).3d    | 4P    | 5/2  | 3s2.3p4.(3P).4p    | 4D*   | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1072.0530    |         1072.05413   |         1 |             |      |  18.454114013  -   19.61030789  | 3s2.3p4.(1D).4s    | 2D    | 5/2  | 3s2.3p4.(3P).4p    | 4D*   | 3/2  |    |        |  L14821  |
         1076.43816   |         1076.43815   |       129 |             |      |  23.162238164  -   24.313723219 | 3s2.3p4.(3P).4d    | 2F    | 7/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 9/2  |    |        |  L11520  |
         1078.51355   |         1078.51388   |        19 |             |      |  24.79461100   -   25.94387988  | 3s2.3p4.(1D).4d    | 2D    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L11520  |
         1081.28968   |         1081.28968   |       437 |             |      |  18.615942491  -   19.762261075 | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P).4p    | 2D*   | 3/2  |    |        |  L11520  |
         1081.6490    |         1081.64966   |        11 |             |      |  22.700377572  -   23.84631466  | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(1S).4p    | 2P*   | 1/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1081.78828   |         1081.78840   |        15 |             |      |  24.75714540   -   25.90293551  | 3s2.3p4.(1D).4d    | 2D    | 5/2  | 3s2.3p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1082.94584   |         1082.94584   |        28 |             |      |  18.656521057  -   19.801086565 | 3s2.3p4.(3P).3d    | 2D    | 3/2  | 3s2.3p4.(3P).4p    | 2P*   | 1/2  |    |        |  L11520  |
         1084.0040    |         1084.00384   |    0.0026 |             |      |  23.682522355  -   24.82597075  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(1D).4d    | 2F    | 5/2  |    |        |  L13470  |
         1086.73448   |         1086.73452   |        48 |             |      |  24.814064898  -   25.95464012  | 3s2.3p4.(1D).4d    | 2F    | 7/2  | 3s2.3p4.(1D<2>).4f | 2[4]* | 9/2  |    |        |  L11520  |
         1086.78848   |         1086.78891   |        24 |             |      |  23.17153570   -   24.31205385  | 3s2.3p4.(3P).4d    | 4P    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1086.97110   |         1086.97136   |        23 |             |      |  23.01454553   -   24.15487223  | 3s2.3p4.(3P).4d    | 4F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L11520  |
         1089.7940    |         1089.79246   |    0.0015 |             |      |  24.31038415   -   25.44775895  | 3s2.3p4.(3P<1>).4f | 2[2]* | 3/2  | 3s2.3p4.(3P<2>).5g | 2[3]  | 5/2  |    |        |  L13470  |
         1091.379     |         1091.38139   |         0 |             |      |  24.31205385   -   25.44777276  | 3s2.3p4.(3P<1>).4f | 2[2]* | 5/2  | 3s2.3p4.(3P<2>).5g | 2[3]  | 7/2  |    |        |  L14821  |
         1091.667     |         1091.67092   |         1 |             |      |  23.514204395  -   24.649622089 | 3s2.3p4.(3P).5p    | 4D*   | 5/2  | 3s2.3p4.(3P).6s    | 4P    | 5/2  |    |        |  L14821  |
         1092.34440   |         1092.34440   |       251 |             |      |  18.732439371  -   19.867157038 | 3s2.3p4.(3P).3d    | 2D    | 5/2  | 3s2.3p4.(3P).4p    | 2P*   | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1093.17296   |         1093.17313   |        20 |             |      |  24.72823017   -   25.86208761  | 3s2.3p4.(1D).4d    | 2P    | 1/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
         1095.42865   |         1095.42866   |        28 |             |      |  23.08230349   -   24.21382629  | 3s2.3p4.(3P).4d    | 4P    | 1/2  | 3s2.3p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
         1097.38009   |         1097.38012   |      37bl |             |      |  23.08230349   -   24.21181411  | 3s2.3p4.(3P).4d    | 4P    | 1/2  | 3s2.3p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
         1097.433     |         1097.43031   |         1 |             |      |  24.814064898  -   25.94352386  | 3s2.3p4.(1D).4d    | 2F    | 7/2  | 3s2.3p4.(1D<2>).4f | 2[3]* | 7/2  |    |        |  L14821  |
         1098.23830   |         1098.23833   |        43 |             |      |  24.82597075   -   25.95459873  | 3s2.3p4.(1D).4d    | 2F    | 5/2  | 3s2.3p4.(1D<2>).4f | 2[4]* | 7/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1102.60413   |         1102.60411   |        31 |             |      |  24.73797775   -   25.86213691  | 3s2.3p4.(1D).4d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
         1102.65233   |         1102.65248   |        15 |             |      |  24.73797775   -   25.86208761  | 3s2.3p4.(1D).4d    | 2P    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 1/2  |    |        |  L11520  |
         1103.13442   |         1103.13430   |        24 |             |      |  24.28439443   -   25.40801331  | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(3P).6p    | 2S*   | 1/2  |    |        |  L11520  |
         1106.79439   |         1106.79446   |        74 |             |      |  23.258113744  -   24.37801682  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1106.84554   |         1106.84555   |        33 |             |      |  23.570177223  -   24.690028614 | 3s2.3p4.(3P).5p    | 4D*   | 3/2  | 3s2.3p4.(3P).6s    | 4P    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1108.3617    |         1108.36086   |        10 |             |      |  23.682522355  -   24.800842727 | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(3P).6s    | 2P    | 3/2  |    |        |  L11520  |
         1108.76873   |         1108.76859   |        21 |             |      |  24.82597075   -   25.94387988  | 3s2.3p4.(1D).4d    | 2F    | 5/2  | 3s2.3p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L11520  |
         1114.57164   |         1114.57172   |        18 |             |      |  23.682522355  -   24.79461100  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  | 3s2.3p4.(1D).4d    | 2D    | 3/2  |    |        |  L11520  |
         1117.32792   |         1117.32794   |        66 |             |      |  22.592663597  -   23.702008951 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4S*   | 3/2  |    |        |  L11520  |
         1118.15835   |         1118.15832   |        28 |             |      |  23.702008951  -   24.810530468 | 3s2.3p4.(3P).5p    | 4S*   | 3/2  | 3s2.3p4.(3P).6s    | 4P    | 1/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1120.97103   |         1120.97107   |        23 |             |      |  18.656521057  -   19.762261075 | 3s2.3p4.(3P).3d    | 2D    | 3/2  | 3s2.3p4.(3P).4p    | 2D*   | 3/2  |    |        |  L11520  |
         1121.1305    |         1121.13043   |        11 |             |      |  22.514803938  -   23.620386781 | 3s2.3p4.(3P).5s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  |    |        |  L11520  |
         1121.4836    |         1121.48368   |        10 |             |      |  20.24656525   -   21.351799846 | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(1D).4p    | 2P*   | 3/2  |    |        |  L11520  |
         1121.7299    |         1121.73040   |        10 |             |      |  24.75714540   -   25.86213691  | 3s2.3p4.(1D).4d    | 2D    | 5/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
         1125.35065   |         1125.35056   |       234 |             |      |  22.700377572  -   23.80181442  | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(1S).4p    | 2P*   | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1131.1417    |         1131.1408    |      36bl |             |      |  24.996318074  -   26.09211674  | 3s2.3p4.(3P).5d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).6f | 2[4]* | 7/2  |    |        |   L9974  |
         1132.53660   |         1132.53663   |       23? |             |      |  23.11937815   -   24.21382629  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
         1133.65635   |         1133.65639   |        33 |             |      |  25.30688090   -   26.40024800  | 3s2.3p4.(1D).5p    | 2D*   | 3/2  | 3s2.3p4.(1D).6s    | 2D    | 3/2  |    |        |  L11520  |
         1134.93641   |         1134.93640   |        28 |             |      |  23.070289982  -   24.16242396  | 3s2.3p4.(3P).4d    | 4F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1136.10710   |         1136.10699   |        41 |             |      |  25.30939846   -   26.40040716  | 3s2.3p4.(1D).5p    | 2D*   | 5/2  | 3s2.3p4.(1D).6s    | 2D    | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1146.3959    |         1146.39608   |        13 |             |      |  22.592663597  -   23.67388033  | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  |    |        |  L11520  |
         1147.02870   |         1147.02881   |        69 |             |      |  23.258113744  -   24.33873405  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1150.34797   |         1150.34815   |        19 |             |      |  23.103285166  -   24.18078735  | 3s2.3p4.(3P).4d    | 4F    | 3/2  | 3s2.3p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1155.86266   |         1155.86158   |      23bl |             |      |  23.80181442   -   24.87417696  | 3s2.3p4.(1S).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).6s    | 2P    | 1/2  |    |        |  L11520  |
         1161.0982    |         1161.09843   |        14 |             |      |  24.79461100   -   25.86213691  | 3s2.3p4.(1D).4d    | 2D    | 3/2  | 3s2.3p4.(1D<2>).4f | 2[1]* | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1164.82955   |         1164.82958   |        35 |             |      |  18.615942491  -   19.680048951 | 3s2.3p4.(3P).3d    | 2F    | 5/2  | 3s2.3p4.(3P).4p    | 2D*   | 5/2  |    |        |  L11520  |
         1164.83960   |         1164.83947   |        22 |             |      |  23.67388033   -   24.73797775  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  | 3s2.3p4.(1D).4d    | 2P    | 3/2  |    |        |  L11520  |
         1167.78958   |         1167.78966   |        21 |             |      |  23.11937815   -   24.18078735  | 3s2.3p4.(3P).4d    | 4P    | 3/2  | 3s2.3p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1172.04462   |         1172.04458   |        47 |             |      |  23.258113744  -   24.31566967  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L11520  |
         1174.46856   |         1174.46852   |        13 |             |      |  22.514803938  -   23.570177223 | 3s2.3p4.(3P).5s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1175.60851   |         1175.60858   |        21 |             |      |  23.67388033   -   24.72823017  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  | 3s2.3p4.(1D).4d    | 2P    | 1/2  |    |        |  L11520  |
         1176.0647    |         1176.06561   |         9 |             |      |  23.258113744  -   24.31205385  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1176.95605   |         1176.95605   |        78 |             |      |  18.495869040  -   19.549011775 | 3s2.3p4.(3P).3d    | 2F    | 7/2  | 3s2.3p4.(3P).4p    | 4D*   | 5/2  |    |        |  L11520  |
         1187.48500   |         1187.48502   |       166 |             |      |  22.802509716  -   23.84631466  | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(1S).4p    | 2P*   | 1/2  |    |        |  L11520  |
         1202.70420   |         1202.70386   |        54 |             |      |  23.162238164  -   24.19283498  | 3s2.3p4.(3P).4d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[5]* | 9/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1204.2942    |         1204.29484   |      20bl |             |      |  23.620386781  -   24.649622089 | 3s2.3p4.(3P).5p    | 2D*   | 5/2  | 3s2.3p4.(3P).6s    | 4P    | 5/2  |    |        |   L9974  |
         1205.90346   |         1205.90352   |        24 |             |      |  23.84631466   -   24.87417696  | 3s2.3p4.(1S).4p    | 2P*   | 1/2  | 3s2.3p4.(3P).6s    | 2P    | 1/2  |    |        |  L11520  |
         1206.06679   |         1206.06676   |        31 |             |      |  22.592663597  -   23.620386781 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  |    |        |  L11520  |
         1206.62791   |         1206.62787   |        49 |             |      |  22.592663597  -   23.619908872 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  |    |        |  L11520  |
         1208.95606   |         1208.95614   |       200 |             |      |  24.284131501  -   25.30939846  | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(1D).5p    | 2D*   | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1209.26668   |         1209.26626   |       46? |             |      |  24.28439443   -   25.30939846  | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(1D).5p    | 2D*   | 5/2  |    |        |  L11520  |
         1212.24364   |         1212.24371   |       141 |             |      |  24.28439443   -   25.30688090  | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(1D).5p    | 2D*   | 3/2  |    |        |  L11520  |
         1216.45876   |         1216.45879   |       120 |             |      |  22.683065435  -   23.702008951 | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 4S*   | 3/2  |    |        |  L11520  |
         1218.43644   |         1218.43650   |        32 |             |      |  18.28805528   -   19.30534490  | 3s2.3p4.(3P).3d    | 4P    | 3/2  | 3s2.3p4.(3P).4p    | 4P*   | 1/2  |    |        |  L11520  |
         1219.8047    |         1219.80505   |        14 |             |      |  23.67388033   -   24.690028614 | 3s2.3p4.(3P).5p    | 2S*   | 1/2  | 3s2.3p4.(3P).6s    | 4P    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1230.72520   |         1230.72513   |        42 |             |      |  18.25395203   -   19.261084163 | 3s2.3p4.(3P).3d    | 4P    | 1/2  | 3s2.3p4.(3P).4p    | 4P*   | 3/2  |    |        |  L11520  |
         1237.4840    |         1237.48403   |        15 |             |      |  22.700377572  -   23.702008951 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 4S*   | 3/2  |    |        |  L11520  |
         1239.27259   |         1239.27259   |        40 |             |      |  23.162238164  -   24.16242396  | 3s2.3p4.(3P).4d    | 2F    | 7/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1240.3652    |         1240.36527   |       100 |             |      |  22.802509716  -   23.80181442  | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(1S).4p    | 2P*   | 3/2  |    |        |   L9974  |
         1240.70913   |         1240.70844   |        32 |             |      |  23.80181442   -   24.800842727 | 3s2.3p4.(1S).4p    | 2P*   | 3/2  | 3s2.3p4.(3P).6s    | 2P    | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1250.90087   |         1250.90075   |        27 |             |      |  23.17153570   -   24.16242396  | 3s2.3p4.(3P).4d    | 4P    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L11520  |
         1254.5326    |         1254.53260   |        13 |             |      |  23.702008951  -   24.690028614 | 3s2.3p4.(3P).5p    | 4S*   | 3/2  | 3s2.3p4.(3P).6s    | 4P    | 3/2  |    |        |  L11520  |
         1262.03685   |         1262.03683   |       120 |             |      |  22.700377572  -   23.682522355 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  |    |        |  L11520  |
         1268.01601   |         1268.01598   |       229 |             |      |  22.592663597  -   23.570177223 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  |    |        |  L11520  |
         1271.262     |         1271.25877   |    0.0386 |             |      |  24.28439443   -   25.259414577 | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(3P).6p    | 2P*   | 3/2  |    |        |  L13470  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1273.24024   |         1273.24026   |        85 |             |      |  22.700377572  -   23.67388033  | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  |    |        |  L11520  |
         1273.860     |         1273.86035   |    0.0012 |             |      |  18.28805528   -   19.261084163 | 3s2.3p4.(3P).3d    | 4P    | 3/2  | 3s2.3p4.(3P).4p    | 4P*   | 3/2  |    |        |  L13470  |
         1278.27756   |         1278.27758   |       447 |             |      |  22.514803938  -   23.484470418 | 3s2.3p4.(3P).5s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4D*   | 7/2  |    |        |  L11520  |
         1284.7057    |         1284.70579   |        48 |             |      |  22.683065435  -   23.64788005  | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 4D*   | 1/2  |    |        |   L9974  |
         1297.45898   |         1297.45918   |        25 |             |      |  23.80181442   -   24.75714540  | 3s2.3p4.(1S).4p    | 2P*   | 3/2  | 3s2.3p4.(1D).4d    | 2D    | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1307.08391   |         1307.08400   |        23 |             |      |  23.84631466   -   24.79461100  | 3s2.3p4.(1S).4p    | 2P*   | 1/2  | 3s2.3p4.(1D).4d    | 2D    | 3/2  |    |        |  L11520  |
         1308.0263    |         1308.02637   |        10 |             |      |  23.702008951  -   24.649622089 | 3s2.3p4.(3P).5p    | 4S*   | 3/2  | 3s2.3p4.(3P).6s    | 4P    | 5/2  |    |        |  L11520  |
         1323.0627    |         1323.06312   |        38 |             |      |  22.683065435  -   23.619908872 | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  |    |        |   L9974  |
         1324.02403   |         1324.02430   |        20 |             |      |  23.80181442   -   24.73797775  | 3s2.3p4.(1S).4p    | 2P*   | 3/2  | 3s2.3p4.(1D).4d    | 2P    | 3/2  |    |        |  L11520  |
         1325.0399    |         1325.04035   |       2bl |             |      |  24.62377605   -   25.55922152  | 3s2.3p4.(1D).4d    | 2G    | 9/2  | 3s2.3p4.(3P<1>).5f | 2[4]* | 7/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1325.88877   |         1325.88881   |        43 |             |      |  18.28805528   -   19.222902151 | 3s2.3p4.(3P).3d    | 4P    | 3/2  | 3s2.3p4.(3P).4p    | 4P*   | 5/2  |    |        |  L11520  |
         1336.4785    |         1336.47865   |         8 |             |      |  24.284131501  -   25.211570947 | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(3P).6p    | 2D*   | 3/2  |    |        |   L9974  |
         1342.49251   |         1342.49251   |       219 |             |      |  22.514803938  -   23.438088809 | 3s2.3p4.(3P).5s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 3/2  |    |        |  L11520  |
         1343.3831    |         1343.38191   |        19 |             |      |  23.258113744  -   24.18078735  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L11520  |
         1345.03332   |         1345.03327   |       468 |             |      |  22.592663597  -   23.514204395 | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4D*   | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1347.27240   |         1347.27242   |       437 |             |      |  22.700377572  -   23.620386781 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 2D*   | 5/2  |    |        |  L11520  |
         1347.97264   |         1347.97264   |        66 |             |      |  22.700377572  -   23.619908872 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 2P*   | 3/2  |    |        |  L11520  |
         1363.35502   |         1363.35504   |       417 |             |      |  24.284131501  -   25.193287976 | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(1D).5p    | 2F*   | 7/2  |    |        |  L11520  |
         1370.6609    |         1370.66136   |        11 |             |      |  23.258113744  -   24.16242396  | 3s2.3p4.(3P).4d    | 2F    | 5/2  | 3s2.3p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |   L9974  |
         1372.0194    |         1372.0180    |       12* |             |      |  25.40905473   -   26.3124708   | 3s2.3p4.(3P<2>).5f | 2[4]* | 9/2  | 3s2.3p4.(3P).7d    | 4F    | 9/2  |    |        |   L9974  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1372.0194    |         1372.01964   |       12* |             |      |  24.284131501  -   25.18754647  | 3s2.3p4.(1D).5s    | 2D    | 5/2  | 3s2.3p4.(1D).5p    | 2F*   | 5/2  |    |        |   L9974  |
         1372.41890   |         1372.41907   |       263 |             |      |  24.28439443   -   25.18754647  | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(1D).5p    | 2F*   | 5/2  |    |        |  L11520  |
         1379.89546   |         1379.89531   |        22 |             |      |  22.683065435  -   23.58132422  | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 2P*   | 1/2  |    |        |  L11520  |
         1385.50370   |         1385.50374   |       112 |             |      |  22.592663597  -   23.48728630  | 3s2.3p4.(3P).5s    | 4P    | 3/2  | 3s2.3p4.(3P).5p    | 4P*   | 1/2  |    |        |  L11520  |
         1393.91608   |         1393.91602   |       316 |             |      |  22.514803938  -   23.404027598 | 3s2.3p4.(3P).5s    | 4P    | 5/2  | 3s2.3p4.(3P).5p    | 4P*   | 5/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1394.86083   |         1394.86089   |        55 |             |      |  18.33428084   -   19.222902151 | 3s2.3p4.(3P).3d    | 4P    | 5/2  | 3s2.3p4.(3P).4p    | 4P*   | 5/2  |    |        |  L11520  |
         1397.23444   |         1397.23440   |        69 |             |      |  22.683065435  -   23.570177223 | 3s2.3p4.(3P).5s    | 4P    | 1/2  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  |    |        |  L11520  |
         1399.989     |         1399.99002   |        12 |             |      |  24.28439443   -   25.169760115 | 3s2.3p4.(1D).5s    | 2D    | 3/2  | 3s2.3p4.(1D).5p    | 2P*   | 3/2  |    |        |   L9974  |
         1405.4652    |         1405.46697   |      22bl |             |      |  23.84631466   -   24.72823017  | 3s2.3p4.(1S).4p    | 2P*   | 1/2  | 3s2.3p4.(1D).4d    | 2P    | 1/2  |    |        |   L9974  |
         1407.01280   |         1407.01270   |        65 |             |      |  22.700377572  -   23.58132422  | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 2P*   | 1/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
         1407.77713   |         1407.77719   |        91 |             |      |  20.24656525   -   21.127033505 | 3s2.3p4.(1D).3d    | 2F    | 5/2  | 3s2.3p4.(1D).4p    | 2F*   | 5/2  |    |        |  L11520  |
         1408.50605   |         1408.50605   |       204 |             |      |  22.802509716  -   23.682522355 | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(3P).5p    | 2D*   | 3/2  |    |        |  L11520  |
         1422.4749    |         1422.47526   |        25 |             |      |  22.802509716  -   23.67388033  | 3s2.3p4.(3P).5s    | 2P    | 1/2  | 3s2.3p4.(3P).5p    | 2S*   | 1/2  |    |        |  L11520  |
         1423.32805   |         1423.32803   |       123 |             |      |  20.272226904  -   21.143075448 | 3s2.3p4.(1D).3d    | 2F    | 7/2  | 3s2.3p4.(1D).4p    | 2F*   | 7/2  |    |        |  L11520  |
         1425.04441   |         1425.04443   |        54 |             |      |  22.700377572  -   23.570177223 | 3s2.3p4.(3P).5s    | 2P    | 3/2  | 3s2.3p4.(3P).5p    | 4D*   | 3/2  |    |        |  L11520  |
                      |                      |           |             |      |                                 |                    |       |      |                    |       |      |    |        |          |
